grid_x,grid_y,chiplet_id,chiplet_power,temperature,occupancy_mask,edge_mask,coord_x_norm,coord_y_norm
22.904762,0.619048,background,0.000000,59.599998,0,0,0.587302,0.015873
23.523809,0.619048,background,0.000000,59.259998,0,0,0.603175,0.015873
24.142857,0.619048,background,0.000000,58.889999,0,0,0.619048,0.015873
24.761906,0.619048,background,0.000000,58.459999,0,0,0.634921,0.015873
25.380953,0.619048,background,0.000000,57.970001,0,0,0.650794,0.015873
26.000000,0.619048,background,0.000000,57.349998,0,0,0.666667,0.015873
26.619047,0.619048,background,0.000000,56.779999,0,0,0.682540,0.015873
27.238094,0.619048,background,0.000000,56.040001,0,0,0.698413,0.015873
27.857143,0.619048,background,0.000000,55.349998,0,0,0.714286,0.015873
28.476191,0.619048,background,0.000000,54.709999,0,0,0.730159,0.015873
29.095238,0.619048,background,0.000000,54.110001,0,0,0.746032,0.015873
29.714285,0.619048,background,0.000000,53.549999,0,0,0.761905,0.015873
30.333334,0.619048,background,0.000000,53.000000,0,0,0.777778,0.015873
30.952381,0.619048,background,0.000000,52.480000,0,0,0.793651,0.015873
31.571428,0.619048,background,0.000000,51.970001,0,0,0.809524,0.015873
32.190475,0.619048,background,0.000000,51.470001,0,0,0.825397,0.015873
32.809525,0.619048,background,0.000000,50.980000,0,0,0.841270,0.015873
33.428570,0.619048,background,0.000000,50.500000,0,0,0.857143,0.015873
34.047619,0.619048,background,0.000000,50.040001,0,0,0.873016,0.015873
34.666668,0.619048,background,0.000000,49.580002,0,0,0.888889,0.015873
35.285713,0.619048,background,0.000000,49.139999,0,0,0.904762,0.015873
35.904762,0.619048,background,0.000000,48.709999,0,0,0.920635,0.015873
36.523811,0.619048,background,0.000000,48.310001,0,0,0.936508,0.015873
37.142857,0.619048,background,0.000000,47.939999,0,0,0.952381,0.015873
37.761906,0.619048,background,0.000000,47.610001,0,0,0.968254,0.015873
38.380951,0.619048,background,0.000000,47.349998,0,0,0.984127,0.015873
39.000000,0.619048,background,0.000000,47.200001,0,0,1.000000,0.015873
0.000000,1.238095,background,0.000000,51.130001,0,0,0.000000,0.031746
0.619048,1.238095,background,0.000000,51.299999,0,0,0.015873,0.031746
1.238095,1.238095,background,0.000000,51.570000,0,0,0.031746,0.031746
1.857143,1.238095,background,0.000000,51.919998,0,0,0.047619,0.031746
2.476191,1.238095,background,0.000000,52.310001,0,0,0.063492,0.031746
3.095238,1.238095,background,0.000000,52.740002,0,0,0.079365,0.031746
3.714286,1.238095,background,0.000000,53.180000,0,0,0.095238,0.031746
4.333333,1.238095,background,0.000000,53.639999,0,0,0.111111,0.031746
4.952381,1.238095,background,0.000000,54.110001,0,0,0.126984,0.031746
5.571429,1.238095,background,0.000000,54.570000,0,0,0.142857,0.031746
6.190476,1.238095,background,0.000000,55.040001,0,0,0.158730,0.031746
6.809524,1.238095,background,0.000000,55.500000,0,0,0.174603,0.031746
7.428571,1.238095,background,0.000000,55.950001,0,0,0.190476,0.031746
8.047619,1.238095,background,0.000000,56.400002,0,0,0.206349,0.031746
8.666667,1.238095,DRAM_1,20.000000,56.830002,1,1,0.222222,0.031746
9.285714,1.238095,DRAM_1,20.000000,57.250000,1,0,0.238095,0.031746
9.904762,1.238095,DRAM_1,20.000000,57.650002,1,0,0.253968,0.031746
10.523809,1.238095,DRAM_1,20.000000,58.029999,1,0,0.269841,0.031746
11.142858,1.238095,DRAM_1,20.000000,58.389999,1,0,0.285714,0.031746
11.761905,1.238095,DRAM_1,20.000000,58.740002,1,0,0.301587,0.031746
12.380953,1.238095,DRAM_1,20.000000,59.049999,1,0,0.317460,0.031746
13.000000,1.238095,DRAM_1,20.000000,59.349998,1,0,0.333333,0.031746
13.619047,1.238095,DRAM_1,20.000000,59.630001,1,0,0.349206,0.031746
14.238095,1.238095,DRAM_1,20.000000,59.900002,1,0,0.365079,0.031746
14.857142,1.238095,DRAM_1,20.000000,60.160000,1,0,0.380952,0.031746
15.476191,1.238095,DRAM_1,20.000000,60.419998,1,0,0.396825,0.031746
16.095238,1.238095,DRAM_1,20.000000,60.700001,1,0,0.412698,0.031746
16.714285,1.238095,DRAM_1,20.000000,61.020000,1,0,0.428571,0.031746
17.333334,1.238095,DRAM_1,20.000000,61.480000,1,1,0.444444,0.031746
17.952381,1.238095,background,0.000000,61.650002,0,0,0.460317,0.031746
18.571428,1.238095,background,0.000000,61.700001,0,0,0.476190,0.031746
19.190475,1.238095,background,0.000000,61.680000,0,0,0.492063,0.031746
19.809525,1.238095,background,0.000000,61.590000,0,0,0.507937,0.031746
20.428572,1.238095,background,0.000000,61.459999,0,0,0.523810,0.031746
21.047619,1.238095,background,0.000000,61.279999,0,0,0.539683,0.031746
21.666666,1.238095,background,0.000000,61.049999,0,0,0.555556,0.031746
22.285715,1.238095,background,0.000000,60.779999,0,0,0.571429,0.031746
22.904762,1.238095,background,0.000000,60.470001,0,0,0.587302,0.031746
23.523809,1.238095,background,0.000000,60.110001,0,0,0.603175,0.031746
24.142857,1.238095,background,0.000000,59.709999,0,0,0.619048,0.031746
24.761906,1.238095,background,0.000000,59.259998,0,0,0.634921,0.031746
25.380953,1.238095,background,0.000000,58.740002,0,0,0.650794,0.031746
26.000000,1.238095,background,0.000000,58.080002,0,0,0.666667,0.031746
26.619047,1.238095,background,0.000000,57.400002,0,0,0.682540,0.031746
27.238094,1.238095,background,0.000000,56.570000,0,0,0.698413,0.031746
27.857143,1.238095,background,0.000000,55.820000,0,0,0.714286,0.031746
28.476191,1.238095,background,0.000000,55.150002,0,0,0.730159,0.031746
29.095238,1.238095,background,0.000000,54.520000,0,0,0.746032,0.031746
29.714285,1.238095,background,0.000000,53.930000,0,0,0.761905,0.031746
30.333334,1.238095,background,0.000000,53.360001,0,0,0.777778,0.031746
30.952381,1.238095,background,0.000000,52.810001,0,0,0.793651,0.031746
31.571428,1.238095,background,0.000000,52.279999,0,0,0.809524,0.031746
32.190475,1.238095,background,0.000000,51.759998,0,0,0.825397,0.031746
32.809525,1.238095,background,0.000000,51.259998,0,0,0.841270,0.031746
33.428570,1.238095,background,0.000000,50.759998,0,0,0.857143,0.031746
34.047619,1.238095,background,0.000000,50.279999,0,0,0.873016,0.031746
34.666668,1.238095,background,0.000000,49.799999,0,0,0.888889,0.031746
35.285713,1.238095,background,0.000000,49.349998,0,0,0.904762,0.031746
35.904762,1.238095,background,0.000000,48.900002,0,0,0.920635,0.031746
36.523811,1.238095,background,0.000000,48.490002,0,0,0.936508,0.031746
37.142857,1.238095,background,0.000000,48.099998,0,0,0.952381,0.031746
37.761906,1.238095,background,0.000000,47.770000,0,0,0.968254,0.031746
38.380951,1.238095,background,0.000000,47.500000,0,0,0.984127,0.031746
39.000000,1.238095,background,0.000000,47.340000,0,0,1.000000,0.031746
0.000000,1.857143,background,0.000000,51.490002,0,0,0.000000,0.047619
0.619048,1.857143,background,0.000000,51.660000,0,0,0.015873,0.047619
1.238095,1.857143,background,0.000000,51.950001,0,0,0.031746,0.047619
1.857143,1.857143,background,0.000000,52.310001,0,0,0.047619,0.047619
2.476191,1.857143,background,0.000000,52.730000,0,0,0.063492,0.047619
3.095238,1.857143,background,0.000000,53.180000,0,0,0.079365,0.047619
3.714286,1.857143,background,0.000000,53.650002,0,0,0.095238,0.047619
4.333333,1.857143,background,0.000000,54.130001,0,0,0.111111,0.047619
4.952381,1.857143,background,0.000000,54.619999,0,0,0.126984,0.047619
5.571429,1.857143,background,0.000000,55.119999,0,0,0.142857,0.047619
6.190476,1.857143,background,0.000000,55.610001,0,0,0.158730,0.047619
6.809524,1.857143,background,0.000000,56.099998,0,0,0.174603,0.047619
7.428571,1.857143,background,0.000000,56.580002,0,0,0.190476,0.047619
8.047619,1.857143,background,0.000000,57.060001,0,0,0.206349,0.047619
8.666667,1.857143,DRAM_1,20.000000,57.520000,1,1,0.222222,0.047619
9.285714,1.857143,DRAM_1,20.000000,57.959999,1,0,0.238095,0.047619
9.904762,1.857143,DRAM_1,20.000000,58.389999,1,0,0.253968,0.047619
10.523809,1.857143,DRAM_1,20.000000,58.799999,1,0,0.269841,0.047619
11.142858,1.857143,DRAM_1,20.000000,59.180000,1,0,0.285714,0.047619
11.761905,1.857143,DRAM_1,20.000000,59.549999,1,0,0.301587,0.047619
12.380953,1.857143,DRAM_1,20.000000,59.880001,1,0,0.317460,0.047619
13.000000,1.857143,DRAM_1,20.000000,60.200001,1,0,0.333333,0.047619
13.619047,1.857143,DRAM_1,20.000000,60.490002,1,0,0.349206,0.047619
14.238095,1.857143,DRAM_1,20.000000,60.779999,1,0,0.365079,0.047619
14.857142,1.857143,DRAM_1,20.000000,61.049999,1,0,0.380952,0.047619
15.476191,1.857143,DRAM_1,20.000000,61.340000,1,0,0.396825,0.047619
16.095238,1.857143,DRAM_1,20.000000,61.669998,1,0,0.412698,0.047619
16.714285,1.857143,DRAM_1,20.000000,62.049999,1,0,0.428571,0.047619
17.333334,1.857143,DRAM_1,20.000000,62.549999,1,1,0.444444,0.047619
17.952381,1.857143,background,0.000000,62.720001,0,0,0.460317,0.047619
18.571428,1.857143,background,0.000000,62.770000,0,0,0.476190,0.047619
19.190475,1.857143,background,0.000000,62.740002,0,0,0.492063,0.047619
19.809525,1.857143,background,0.000000,62.650002,0,0,0.507937,0.047619
20.428572,1.857143,background,0.000000,62.500000,0,0,0.523810,0.047619
21.047619,1.857143,background,0.000000,62.299999,0,0,0.539683,0.047619
21.666666,1.857143,background,0.000000,62.060001,0,0,0.555556,0.047619
22.285715,1.857143,background,0.000000,61.770000,0,0,0.571429,0.047619
22.904762,1.857143,background,0.000000,61.430000,0,0,0.587302,0.047619
23.523809,1.857143,background,0.000000,61.049999,0,0,0.603175,0.047619
24.142857,1.857143,background,0.000000,60.630001,0,0,0.619048,0.047619
24.761906,1.857143,background,0.000000,60.150002,0,0,0.634921,0.047619
25.380953,1.857143,background,0.000000,59.599998,0,0,0.650794,0.047619
26.000000,1.857143,background,0.000000,58.889999,0,0,0.666667,0.047619
26.619047,1.857143,background,0.000000,58.139999,0,0,0.682540,0.047619
27.238094,1.857143,background,0.000000,57.230000,0,0,0.698413,0.047619
27.857143,1.857143,background,0.000000,56.419998,0,0,0.714286,0.047619
28.476191,1.857143,background,0.000000,55.700001,0,0,0.730159,0.047619
29.095238,1.857143,background,0.000000,55.029999,0,0,0.746032,0.047619
29.714285,1.857143,background,0.000000,54.410000,0,0,0.761905,0.047619
30.333334,1.857143,background,0.000000,53.810001,0,0,0.777778,0.047619
30.952381,1.857143,background,0.000000,53.240002,0,0,0.793651,0.047619
31.571428,1.857143,background,0.000000,52.680000,0,0,0.809524,0.047619
32.190475,1.857143,background,0.000000,52.139999,0,0,0.825397,0.047619
32.809525,1.857143,background,0.000000,51.610001,0,0,0.841270,0.047619
33.428570,1.857143,background,0.000000,51.090000,0,0,0.857143,0.047619
34.047619,1.857143,background,0.000000,50.580002,0,0,0.873016,0.047619
34.666668,1.857143,background,0.000000,50.090000,0,0,0.888889,0.047619
35.285713,1.857143,background,0.000000,49.610001,0,0,0.904762,0.047619
35.904762,1.857143,background,0.000000,49.150002,0,0,0.920635,0.047619
36.523811,1.857143,background,0.000000,48.720001,0,0,0.936508,0.047619
37.142857,1.857143,background,0.000000,48.320000,0,0,0.952381,0.047619
37.761906,1.857143,background,0.000000,47.959999,0,0,0.968254,0.047619
38.380951,1.857143,background,0.000000,47.689999,0,0,0.984127,0.047619
39.000000,1.857143,background,0.000000,47.520000,0,0,1.000000,0.047619
0.000000,2.476191,background,0.000000,51.889999,0,0,0.000000,0.063492
0.619048,2.476191,background,0.000000,52.070000,0,0,0.015873,0.063492
1.238095,2.476191,background,0.000000,52.380001,0,0,0.031746,0.063492
1.857143,2.476191,background,0.000000,52.770000,0,0,0.047619,0.063492
2.476191,2.476191,background,0.000000,53.209999,0,0,0.063492,0.063492
3.095238,2.476191,background,0.000000,53.689999,0,0,0.079365,0.063492
3.714286,2.476191,background,0.000000,54.189999,0,0,0.095238,0.063492
4.333333,2.476191,background,0.000000,54.700001,0,0,0.111111,0.063492
4.952381,2.476191,background,0.000000,55.220001,0,0,0.126984,0.063492
5.571429,2.476191,background,0.000000,55.750000,0,0,0.142857,0.063492
6.190476,2.476191,background,0.000000,56.270000,0,0,0.158730,0.063492
6.809524,2.476191,background,0.000000,56.799999,0,0,0.174603,0.063492
7.428571,2.476191,background,0.000000,57.320000,0,0,0.190476,0.063492
8.047619,2.476191,background,0.000000,57.830002,0,0,0.206349,0.063492
8.666667,2.476191,DRAM_1,20.000000,58.330002,1,1,0.222222,0.063492
9.285714,2.476191,DRAM_1,20.000000,58.810001,1,0,0.238095,0.063492
9.904762,2.476191,DRAM_1,20.000000,59.270000,1,0,0.253968,0.063492
10.523809,2.476191,DRAM_1,20.000000,59.709999,1,0,0.269841,0.063492
11.142858,2.476191,DRAM_1,20.000000,60.119999,1,0,0.285714,0.063492
11.761905,2.476191,DRAM_1,20.000000,60.509998,1,0,0.301587,0.063492
12.380953,2.476191,DRAM_1,20.000000,60.869999,1,0,0.317460,0.063492
13.000000,2.476191,DRAM_1,20.000000,61.200001,1,0,0.333333,0.063492
13.619047,2.476191,DRAM_1,20.000000,61.520000,1,0,0.349206,0.063492
14.238095,2.476191,DRAM_1,20.000000,61.810001,1,0,0.365079,0.063492
14.857142,2.476191,DRAM_1,20.000000,62.099998,1,0,0.380952,0.063492
15.476191,2.476191,DRAM_1,20.000000,62.410000,1,0,0.396825,0.063492
16.095238,2.476191,DRAM_1,20.000000,62.759998,1,0,0.412698,0.063492
16.714285,2.476191,DRAM_1,20.000000,63.180000,1,0,0.428571,0.063492
17.333334,2.476191,DRAM_1,20.000000,63.680000,1,1,0.444444,0.063492
17.952381,2.476191,background,0.000000,63.860001,0,0,0.460317,0.063492
18.571428,2.476191,background,0.000000,63.900002,0,0,0.476190,0.063492
19.190475,2.476191,background,0.000000,63.860001,0,0,0.492063,0.063492
19.809525,2.476191,background,0.000000,63.759998,0,0,0.507937,0.063492
20.428572,2.476191,background,0.000000,63.599998,0,0,0.523810,0.063492
21.047619,2.476191,background,0.000000,63.380001,0,0,0.539683,0.063492
21.666666,2.476191,background,0.000000,63.119999,0,0,0.555556,0.063492
22.285715,2.476191,background,0.000000,62.799999,0,0,0.571429,0.063492
22.904762,2.476191,background,0.000000,62.439999,0,0,0.587302,0.063492
23.523809,2.476191,background,0.000000,62.040001,0,0,0.603175,0.063492
24.142857,2.476191,background,0.000000,61.580002,0,0,0.619048,0.063492
24.761906,2.476191,background,0.000000,61.070000,0,0,0.634921,0.063492
25.380953,2.476191,background,0.000000,60.490002,0,0,0.650794,0.063492
26.000000,2.476191,background,0.000000,59.750000,0,0,0.666667,0.063492
26.619047,2.476191,background,0.000000,58.939999,0,0,0.682540,0.063492
27.238094,2.476191,background,0.000000,57.959999,0,0,0.698413,0.063492
27.857143,2.476191,background,0.000000,57.090000,0,0,0.714286,0.063492
28.476191,2.476191,background,0.000000,56.320000,0,0,0.730159,0.063492
29.095238,2.476191,background,0.000000,55.619999,0,0,0.746032,0.063492
29.714285,2.476191,background,0.000000,54.959999,0,0,0.761905,0.063492
30.333334,2.476191,background,0.000000,54.330002,0,0,0.777778,0.063492
30.952381,2.476191,background,0.000000,53.720001,0,0,0.793651,0.063492
31.571428,2.476191,background,0.000000,53.139999,0,0,0.809524,0.063492
32.190475,2.476191,background,0.000000,52.570000,0,0,0.825397,0.063492
32.809525,2.476191,background,0.000000,52.009998,0,0,0.841270,0.063492
33.428570,2.476191,background,0.000000,51.459999,0,0,0.857143,0.063492
34.047619,2.476191,background,0.000000,50.930000,0,0,0.873016,0.063492
34.666668,2.476191,background,0.000000,50.410000,0,0,0.888889,0.063492
35.285713,2.476191,background,0.000000,49.910000,0,0,0.904762,0.063492
35.904762,2.476191,background,0.000000,49.430000,0,0,0.920635,0.063492
36.523811,2.476191,background,0.000000,48.980000,0,0,0.936508,0.063492
37.142857,2.476191,background,0.000000,48.560001,0,0,0.952381,0.063492
37.761906,2.476191,background,0.000000,48.189999,0,0,0.968254,0.063492
38.380951,2.476191,background,0.000000,47.910000,0,0,0.984127,0.063492
39.000000,2.476191,background,0.000000,47.740002,0,0,1.000000,0.063492
0.000000,3.095238,background,0.000000,52.340000,0,0,0.000000,0.079365
0.619048,3.095238,background,0.000000,52.529999,0,0,0.015873,0.079365
1.238095,3.095238,background,0.000000,52.849998,0,0,0.031746,0.079365
1.857143,3.095238,background,0.000000,53.270000,0,0,0.047619,0.079365
2.476191,3.095238,background,0.000000,53.740002,0,0,0.063492,0.079365
3.095238,3.095238,background,0.000000,54.240002,0,0,0.079365,0.079365
3.714286,3.095238,background,0.000000,54.770000,0,0,0.095238,0.079365
4.333333,3.095238,background,0.000000,55.320000,0,0,0.111111,0.079365
4.952381,3.095238,background,0.000000,55.880001,0,0,0.126984,0.079365
5.571429,3.095238,background,0.000000,56.439999,0,0,0.142857,0.079365
6.190476,3.095238,background,0.000000,57.009998,0,0,0.158730,0.079365
6.809524,3.095238,background,0.000000,57.580002,0,0,0.174603,0.079365
7.428571,3.095238,background,0.000000,58.139999,0,0,0.190476,0.079365
8.047619,3.095238,background,0.000000,58.689999,0,0,0.206349,0.079365
8.666667,3.095238,DRAM_1,20.000000,59.240002,1,1,0.222222,0.079365
9.285714,3.095238,DRAM_1,20.000000,59.759998,1,0,0.238095,0.079365
9.904762,3.095238,DRAM_1,20.000000,60.270000,1,0,0.253968,0.079365
10.523809,3.095238,DRAM_1,20.000000,60.750000,1,0,0.269841,0.079365
11.142858,3.095238,DRAM_1,20.000000,61.189999,1,0,0.285714,0.079365
11.761905,3.095238,DRAM_1,20.000000,61.610001,1,0,0.301587,0.079365
12.380953,3.095238,DRAM_1,20.000000,62.000000,1,0,0.317460,0.079365
13.000000,3.095238,DRAM_1,20.000000,62.349998,1,0,0.333333,0.079365
13.619047,3.095238,DRAM_1,20.000000,62.680000,1,0,0.349206,0.079365
14.238095,3.095238,DRAM_1,20.000000,62.990002,1,0,0.365079,0.079365
14.857142,3.095238,DRAM_1,20.000000,63.290001,1,0,0.380952,0.079365
15.476191,3.095238,DRAM_1,20.000000,63.599998,1,0,0.396825,0.079365
16.095238,3.095238,DRAM_1,20.000000,63.950001,1,0,0.412698,0.079365
16.714285,3.095238,DRAM_1,20.000000,64.370003,1,0,0.428571,0.079365
17.333334,3.095238,DRAM_1,20.000000,64.870003,1,1,0.444444,0.079365
17.952381,3.095238,background,0.000000,65.050003,0,0,0.460317,0.079365
18.571428,3.095238,background,0.000000,65.080002,0,0,0.476190,0.079365
19.190475,3.095238,background,0.000000,65.029999,0,0,0.492063,0.079365
19.809525,3.095238,background,0.000000,64.910004,0,0,0.507937,0.079365
20.428572,3.095238,background,0.000000,64.739998,0,0,0.523810,0.079365
21.047619,3.095238,background,0.000000,64.500000,0,0,0.539683,0.079365
21.666666,3.095238,background,0.000000,64.209999,0,0,0.555556,0.079365
22.285715,3.095238,background,0.000000,63.880001,0,0,0.571429,0.079365
22.904762,3.095238,background,0.000000,63.490002,0,0,0.587302,0.079365
23.523809,3.095238,background,0.000000,63.049999,0,0,0.603175,0.079365
24.142857,3.095238,background,0.000000,62.570000,0,0,0.619048,0.079365
24.761906,3.095238,background,0.000000,62.020000,0,0,0.634921,0.079365
25.380953,3.095238,background,0.000000,61.410000,0,0,0.650794,0.079365
26.000000,3.095238,background,0.000000,60.630001,0,0,0.666667,0.079365
26.619047,3.095238,background,0.000000,59.779999,0,0,0.682540,0.079365
27.238094,3.095238,background,0.000000,58.740002,0,0,0.698413,0.079365
27.857143,3.095238,background,0.000000,57.820000,0,0,0.714286,0.079365
28.476191,3.095238,background,0.000000,57.000000,0,0,0.730159,0.079365
29.095238,3.095238,background,0.000000,56.250000,0,0,0.746032,0.079365
29.714285,3.095238,background,0.000000,55.549999,0,0,0.761905,0.079365
30.333334,3.095238,background,0.000000,54.889999,0,0,0.777778,0.079365
30.952381,3.095238,background,0.000000,54.250000,0,0,0.793651,0.079365
31.571428,3.095238,background,0.000000,53.630001,0,0,0.809524,0.079365
32.190475,3.095238,background,0.000000,53.020000,0,0,0.825397,0.079365
