grid_x,grid_y,chiplet_id,chiplet_power,temperature,occupancy_mask,edge_mask,coord_x_norm,coord_y_norm
16.444445,0.587302,background,0.000000,71.900002,0,0,0.444444,0.015873
17.031746,0.587302,background,0.000000,71.959999,0,0,0.460317,0.015873
17.619047,0.587302,background,0.000000,71.989998,0,0,0.476190,0.015873
18.206348,0.587302,background,0.000000,71.989998,0,0,0.492063,0.015873
18.793652,0.587302,background,0.000000,71.959999,0,1,0.507937,0.015873
19.380953,0.587302,DRAM_2,20.000000,71.910004,1,0,0.523810,0.015873
19.968254,0.587302,DRAM_2,20.000000,71.820000,1,0,0.539683,0.015873
20.555555,0.587302,DRAM_2,20.000000,71.699997,1,0,0.555556,0.015873
21.142857,0.587302,DRAM_2,20.000000,71.550003,1,0,0.571429,0.015873
21.730158,0.587302,DRAM_2,20.000000,71.370003,1,0,0.587302,0.015873
22.317461,0.587302,DRAM_2,20.000000,71.160004,1,0,0.603175,0.015873
22.904762,0.587302,DRAM_2,20.000000,70.930000,1,0,0.619048,0.015873
23.492064,0.587302,DRAM_2,20.000000,70.660004,1,0,0.634921,0.015873
24.079365,0.587302,DRAM_2,20.000000,70.360001,1,0,0.650794,0.015873
24.666666,0.587302,DRAM_2,20.000000,70.029999,1,0,0.666667,0.015873
25.253969,0.587302,DRAM_2,20.000000,69.660004,1,0,0.682540,0.015873
25.841270,0.587302,DRAM_2,20.000000,69.260002,1,0,0.698413,0.015873
26.428572,0.587302,DRAM_2,20.000000,68.809998,1,0,0.714286,0.015873
27.015873,0.587302,DRAM_2,20.000000,68.300003,1,0,0.730159,0.015873
27.603174,0.587302,DRAM_2,20.000000,67.830002,1,0,0.746032,0.015873
28.190475,0.587302,background,0.000000,67.239998,0,1,0.761905,0.015873
28.777779,0.587302,background,0.000000,66.660004,0,0,0.777778,0.015873
29.365080,0.587302,background,0.000000,66.089996,0,0,0.793651,0.015873
29.952381,0.587302,background,0.000000,65.540001,0,0,0.809524,0.015873
30.539682,0.587302,background,0.000000,65.010002,0,0,0.825397,0.015873
31.126984,0.587302,background,0.000000,64.489998,0,0,0.841270,0.015873
31.714285,0.587302,background,0.000000,63.980000,0,0,0.857143,0.015873
32.301586,0.587302,background,0.000000,63.490002,0,0,0.873016,0.015873
32.888889,0.587302,background,0.000000,63.009998,0,0,0.888889,0.015873
33.476189,0.587302,background,0.000000,62.549999,0,0,0.904762,0.015873
34.063492,0.587302,background,0.000000,62.099998,0,0,0.920635,0.015873
34.650795,0.587302,background,0.000000,61.680000,0,0,0.936508,0.015873
35.238094,0.587302,background,0.000000,61.299999,0,0,0.952381,0.015873
35.825397,0.587302,background,0.000000,60.959999,0,0,0.968254,0.015873
36.412697,0.587302,background,0.000000,60.709999,0,0,0.984127,0.015873
37.000000,0.587302,background,0.000000,60.560001,0,0,1.000000,0.015873
0.000000,1.174603,background,0.000000,61.580002,0,0,0.000000,0.031746
0.587302,1.174603,background,0.000000,61.750000,0,0,0.015873,0.031746
1.174603,1.174603,background,0.000000,62.049999,0,0,0.031746,0.031746
1.761905,1.174603,background,0.000000,62.430000,0,0,0.047619,0.031746
2.349206,1.174603,background,0.000000,62.860001,0,0,0.063492,0.031746
2.936508,1.174603,background,0.000000,63.330002,0,0,0.079365,0.031746
3.523809,1.174603,background,0.000000,63.830002,0,0,0.095238,0.031746
4.111111,1.174603,background,0.000000,64.349998,0,0,0.111111,0.031746
4.698413,1.174603,background,0.000000,64.879997,0,0,0.126984,0.031746
5.285714,1.174603,background,0.000000,65.419998,0,0,0.142857,0.031746
5.873016,1.174603,background,0.000000,65.980003,0,0,0.158730,0.031746
6.460318,1.174603,background,0.000000,66.550003,0,0,0.174603,0.031746
7.047619,1.174603,background,0.000000,67.160004,0,0,0.190476,0.031746
7.634921,1.174603,background,0.000000,67.790001,0,0,0.206349,0.031746
8.222222,1.174603,background,0.000000,68.470001,0,0,0.222222,0.031746
8.809524,1.174603,background,0.000000,69.089996,0,0,0.238095,0.031746
9.396826,1.174603,background,0.000000,69.790001,0,0,0.253968,0.031746
9.984127,1.174603,background,0.000000,70.300003,0,0,0.269841,0.031746
10.571428,1.174603,background,0.000000,70.730003,0,0,0.285714,0.031746
11.158731,1.174603,background,0.000000,71.120003,0,0,0.301587,0.031746
11.746032,1.174603,background,0.000000,71.459999,0,0,0.317460,0.031746
12.333333,1.174603,background,0.000000,71.779999,0,0,0.333333,0.031746
12.920635,1.174603,background,0.000000,72.059998,0,0,0.349206,0.031746
13.507936,1.174603,background,0.000000,72.309998,0,0,0.365079,0.031746
14.095238,1.174603,background,0.000000,72.529999,0,0,0.380952,0.031746
14.682540,1.174603,background,0.000000,72.720001,0,0,0.396825,0.031746
15.269841,1.174603,background,0.000000,72.879997,0,0,0.412698,0.031746
15.857142,1.174603,background,0.000000,73.010002,0,0,0.428571,0.031746
16.444445,1.174603,background,0.000000,73.099998,0,0,0.444444,0.031746
17.031746,1.174603,background,0.000000,73.169998,0,0,0.460317,0.031746
17.619047,1.174603,background,0.000000,73.199997,0,0,0.476190,0.031746
18.206348,1.174603,background,0.000000,73.209999,0,0,0.492063,0.031746
18.793652,1.174603,background,0.000000,73.180000,0,1,0.507937,0.031746
19.380953,1.174603,DRAM_2,20.000000,73.120003,1,0,0.523810,0.031746
19.968254,1.174603,DRAM_2,20.000000,73.019997,1,0,0.539683,0.031746
20.555555,1.174603,DRAM_2,20.000000,72.900002,1,0,0.555556,0.031746
21.142857,1.174603,DRAM_2,20.000000,72.739998,1,0,0.571429,0.031746
21.730158,1.174603,DRAM_2,20.000000,72.559998,1,0,0.587302,0.031746
22.317461,1.174603,DRAM_2,20.000000,72.339996,1,0,0.603175,0.031746
22.904762,1.174603,DRAM_2,20.000000,72.089996,1,0,0.619048,0.031746
23.492064,1.174603,DRAM_2,20.000000,71.809998,1,0,0.634921,0.031746
24.079365,1.174603,DRAM_2,20.000000,71.500000,1,0,0.650794,0.031746
24.666666,1.174603,DRAM_2,20.000000,71.160004,1,0,0.666667,0.031746
25.253969,1.174603,DRAM_2,20.000000,70.769997,1,0,0.682540,0.031746
25.841270,1.174603,DRAM_2,20.000000,70.349998,1,0,0.698413,0.031746
26.428572,1.174603,DRAM_2,20.000000,69.870003,1,0,0.714286,0.031746
27.015873,1.174603,DRAM_2,20.000000,69.260002,1,0,0.730159,0.031746
27.603174,1.174603,DRAM_2,20.000000,68.650002,1,0,0.746032,0.031746
28.190475,1.174603,background,0.000000,67.930000,0,1,0.761905,0.031746
28.777779,1.174603,background,0.000000,67.260002,0,0,0.777778,0.031746
29.365080,1.174603,background,0.000000,66.650002,0,0,0.793651,0.031746
29.952381,1.174603,background,0.000000,66.070000,0,0,0.809524,0.031746
30.539682,1.174603,background,0.000000,65.510002,0,0,0.825397,0.031746
31.126984,1.174603,background,0.000000,64.970001,0,0,0.841270,0.031746
31.714285,1.174603,background,0.000000,64.440002,0,0,0.857143,0.031746
32.301586,1.174603,background,0.000000,63.930000,0,0,0.873016,0.031746
32.888889,1.174603,background,0.000000,63.430000,0,0,0.888889,0.031746
33.476189,1.174603,background,0.000000,62.939999,0,0,0.904762,0.031746
34.063492,1.174603,background,0.000000,62.480000,0,0,0.920635,0.031746
34.650795,1.174603,background,0.000000,62.040001,0,0,0.936508,0.031746
35.238094,1.174603,background,0.000000,61.639999,0,0,0.952381,0.031746
35.825397,1.174603,background,0.000000,61.299999,0,0,0.968254,0.031746
36.412697,1.174603,background,0.000000,61.029999,0,0,0.984127,0.031746
37.000000,1.174603,background,0.000000,60.869999,0,0,1.000000,0.031746
0.000000,1.761905,background,0.000000,62.020000,0,0,0.000000,0.047619
0.587302,1.761905,background,0.000000,62.209999,0,0,0.015873,0.047619
1.174603,1.761905,background,0.000000,62.520000,0,0,0.031746,0.047619
1.761905,1.761905,background,0.000000,62.919998,0,0,0.047619,0.047619
2.349206,1.761905,background,0.000000,63.380001,0,0,0.063492,0.047619
2.936508,1.761905,background,0.000000,63.880001,0,0,0.079365,0.047619
3.523809,1.761905,background,0.000000,64.400002,0,0,0.095238,0.047619
4.111111,1.761905,background,0.000000,64.940002,0,0,0.111111,0.047619
4.698413,1.761905,background,0.000000,65.500000,0,0,0.126984,0.047619
5.285714,1.761905,background,0.000000,66.070000,0,0,0.142857,0.047619
5.873016,1.761905,background,0.000000,66.660004,0,0,0.158730,0.047619
6.460318,1.761905,background,0.000000,67.279999,0,0,0.174603,0.047619
7.047619,1.761905,background,0.000000,67.919998,0,0,0.190476,0.047619
7.634921,1.761905,background,0.000000,68.620003,0,0,0.206349,0.047619
8.222222,1.761905,background,0.000000,69.389999,0,0,0.222222,0.047619
8.809524,1.761905,background,0.000000,70.080002,0,0,0.238095,0.047619
9.396826,1.761905,background,0.000000,70.830002,0,0,0.253968,0.047619
9.984127,1.761905,background,0.000000,71.370003,0,0,0.269841,0.047619
10.571428,1.761905,background,0.000000,71.820000,0,0,0.285714,0.047619
11.158731,1.761905,background,0.000000,72.230003,0,0,0.301587,0.047619
11.746032,1.761905,background,0.000000,72.599998,0,0,0.317460,0.047619
12.333333,1.761905,background,0.000000,72.930000,0,0,0.333333,0.047619
12.920635,1.761905,background,0.000000,73.230003,0,0,0.349206,0.047619
13.507936,1.761905,background,0.000000,73.489998,0,0,0.365079,0.047619
14.095238,1.761905,background,0.000000,73.720001,0,0,0.380952,0.047619
14.682540,1.761905,background,0.000000,73.919998,0,0,0.396825,0.047619
15.269841,1.761905,background,0.000000,74.089996,0,0,0.412698,0.047619
15.857142,1.761905,background,0.000000,74.230003,0,0,0.428571,0.047619
16.444445,1.761905,background,0.000000,74.330002,0,0,0.444444,0.047619
17.031746,1.761905,background,0.000000,74.400002,0,0,0.460317,0.047619
17.619047,1.761905,background,0.000000,74.430000,0,0,0.476190,0.047619
18.206348,1.761905,background,0.000000,74.430000,0,0,0.492063,0.047619
18.793652,1.761905,background,0.000000,74.400002,0,1,0.507937,0.047619
19.380953,1.761905,DRAM_2,20.000000,74.339996,1,0,0.523810,0.047619
19.968254,1.761905,DRAM_2,20.000000,74.239998,1,0,0.539683,0.047619
20.555555,1.761905,DRAM_2,20.000000,74.110001,1,0,0.555556,0.047619
21.142857,1.761905,DRAM_2,20.000000,73.949997,1,0,0.571429,0.047619
21.730158,1.761905,DRAM_2,20.000000,73.750000,1,0,0.587302,0.047619
22.317461,1.761905,DRAM_2,20.000000,73.519997,1,0,0.603175,0.047619
22.904762,1.761905,DRAM_2,20.000000,73.260002,1,0,0.619048,0.047619
23.492064,1.761905,DRAM_2,20.000000,72.970001,1,0,0.634921,0.047619
24.079365,1.761905,DRAM_2,20.000000,72.639999,1,0,0.650794,0.047619
24.666666,1.761905,DRAM_2,20.000000,72.269997,1,0,0.666667,0.047619
25.253969,1.761905,DRAM_2,20.000000,71.870003,1,0,0.682540,0.047619
25.841270,1.761905,DRAM_2,20.000000,71.419998,1,0,0.698413,0.047619
26.428572,1.761905,DRAM_2,20.000000,70.910004,1,0,0.714286,0.047619
27.015873,1.761905,DRAM_2,20.000000,70.260002,1,0,0.730159,0.047619
27.603174,1.761905,DRAM_2,20.000000,69.580002,1,0,0.746032,0.047619
28.190475,1.761905,background,0.000000,68.769997,0,1,0.761905,0.047619
28.777779,1.761905,background,0.000000,68.029999,0,0,0.777778,0.047619
29.365080,1.761905,background,0.000000,67.370003,0,0,0.793651,0.047619
29.952381,1.761905,background,0.000000,66.750000,0,0,0.809524,0.047619
30.539682,1.761905,background,0.000000,66.160004,0,0,0.825397,0.047619
31.126984,1.761905,background,0.000000,65.589996,0,0,0.841270,0.047619
31.714285,1.761905,background,0.000000,65.029999,0,0,0.857143,0.047619
32.301586,1.761905,background,0.000000,64.489998,0,0,0.873016,0.047619
32.888889,1.761905,background,0.000000,63.970001,0,0,0.888889,0.047619
33.476189,1.761905,background,0.000000,63.459999,0,0,0.904762,0.047619
34.063492,1.761905,background,0.000000,62.970001,0,0,0.920635,0.047619
34.650795,1.761905,background,0.000000,62.509998,0,0,0.936508,0.047619
35.238094,1.761905,background,0.000000,62.080002,0,0,0.952381,0.047619
35.825397,1.761905,background,0.000000,61.720001,0,0,0.968254,0.047619
36.412697,1.761905,background,0.000000,61.439999,0,0,0.984127,0.047619
37.000000,1.761905,background,0.000000,61.270000,0,0,1.000000,0.047619
0.000000,2.349206,background,0.000000,62.540001,0,0,0.000000,0.063492
0.587302,2.349206,background,0.000000,62.740002,0,0,0.015873,0.063492
1.174603,2.349206,background,0.000000,63.070000,0,0,0.031746,0.063492
1.761905,2.349206,background,0.000000,63.490002,0,0,0.047619,0.063492
2.349206,2.349206,background,0.000000,63.980000,0,0,0.063492,0.063492
2.936508,2.349206,background,0.000000,64.500000,0,0,0.079365,0.063492
3.523809,2.349206,background,0.000000,65.059998,0,0,0.095238,0.063492
4.111111,2.349206,background,0.000000,65.629997,0,0,0.111111,0.063492
4.698413,2.349206,background,0.000000,66.220001,0,0,0.126984,0.063492
5.285714,2.349206,background,0.000000,66.830002,0,0,0.142857,0.063492
5.873016,2.349206,background,0.000000,67.449997,0,0,0.158730,0.063492
6.460318,2.349206,background,0.000000,68.110001,0,0,0.174603,0.063492
7.047619,2.349206,background,0.000000,68.800003,0,0,0.190476,0.063492
7.634921,2.349206,background,0.000000,69.559998,0,0,0.206349,0.063492
8.222222,2.349206,background,0.000000,70.389999,0,0,0.222222,0.063492
8.809524,2.349206,background,0.000000,71.150002,0,0,0.238095,0.063492
9.396826,2.349206,background,0.000000,71.940002,0,0,0.253968,0.063492
9.984127,2.349206,background,0.000000,72.500000,0,0,0.269841,0.063492
10.571428,2.349206,background,0.000000,72.980003,0,0,0.285714,0.063492
11.158731,2.349206,background,0.000000,73.410004,0,0,0.301587,0.063492
11.746032,2.349206,background,0.000000,73.800003,0,0,0.317460,0.063492
12.333333,2.349206,background,0.000000,74.150002,0,0,0.333333,0.063492
12.920635,2.349206,background,0.000000,74.470001,0,0,0.349206,0.063492
13.507936,2.349206,background,0.000000,74.750000,0,0,0.365079,0.063492
14.095238,2.349206,background,0.000000,75.000000,0,0,0.380952,0.063492
14.682540,2.349206,background,0.000000,75.209999,0,0,0.396825,0.063492
15.269841,2.349206,background,0.000000,75.389999,0,0,0.412698,0.063492
15.857142,2.349206,background,0.000000,75.529999,0,0,0.428571,0.063492
16.444445,2.349206,background,0.000000,75.639999,0,0,0.444444,0.063492
17.031746,2.349206,background,0.000000,75.709999,0,0,0.460317,0.063492
17.619047,2.349206,background,0.000000,75.750000,0,0,0.476190,0.063492
18.206348,2.349206,background,0.000000,75.750000,0,0,0.492063,0.063492
18.793652,2.349206,background,0.000000,75.720001,0,1,0.507937,0.063492
19.380953,2.349206,DRAM_2,20.000000,75.650002,1,0,0.523810,0.063492
19.968254,2.349206,DRAM_2,20.000000,75.550003,1,0,0.539683,0.063492
20.555555,2.349206,DRAM_2,20.000000,75.410004,1,0,0.555556,0.063492
21.142857,2.349206,DRAM_2,20.000000,75.239998,1,0,0.571429,0.063492
21.730158,2.349206,DRAM_2,20.000000,75.029999,1,0,0.587302,0.063492
22.317461,2.349206,DRAM_2,20.000000,74.790001,1,0,0.603175,0.063492
22.904762,2.349206,DRAM_2,20.000000,74.510002,1,0,0.619048,0.063492
23.492064,2.349206,DRAM_2,20.000000,74.190002,1,0,0.634921,0.063492
24.079365,2.349206,DRAM_2,20.000000,73.849998,1,0,0.650794,0.063492
24.666666,2.349206,DRAM_2,20.000000,73.459999,1,0,0.666667,0.063492
25.253969,2.349206,DRAM_2,20.000000,73.029999,1,0,0.682540,0.063492
25.841270,2.349206,DRAM_2,20.000000,72.559998,1,0,0.698413,0.063492
26.428572,2.349206,DRAM_2,20.000000,72.019997,1,0,0.714286,0.063492
27.015873,2.349206,DRAM_2,20.000000,71.330002,1,0,0.730159,0.063492
27.603174,2.349206,DRAM_2,20.000000,70.589996,1,0,0.746032,0.063492
28.190475,2.349206,background,0.000000,69.699997,0,1,0.761905,0.063492
28.777779,2.349206,background,0.000000,68.910004,0,0,0.777778,0.063492
29.365080,2.349206,background,0.000000,68.190002,0,0,0.793651,0.063492
29.952381,2.349206,background,0.000000,67.529999,0,0,0.809524,0.063492
30.539682,2.349206,background,0.000000,66.900002,0,0,0.825397,0.063492
31.126984,2.349206,background,0.000000,66.300003,0,0,0.841270,0.063492
31.714285,2.349206,background,0.000000,65.709999,0,0,0.857143,0.063492
32.301586,2.349206,background,0.000000,65.139999,0,0,0.873016,0.063492
32.888889,2.349206,background,0.000000,64.580002,0,0,0.888889,0.063492
33.476189,2.349206,background,0.000000,64.040001,0,0,0.904762,0.063492
34.063492,2.349206,background,0.000000,63.529999,0,0,0.920635,0.063492
34.650795,2.349206,background,0.000000,63.040001,0,0,0.936508,0.063492
35.238094,2.349206,background,0.000000,62.590000,0,0,0.952381,0.063492
35.825397,2.349206,background,0.000000,62.209999,0,0,0.968254,0.063492
36.412697,2.349206,background,0.000000,61.910000,0,0,0.984127,0.063492
37.000000,2.349206,background,0.000000,61.730000,0,0,1.000000,0.063492
0.000000,2.936508,background,0.000000,63.110001,0,0,0.000000,0.079365
0.587302,2.936508,background,0.000000,63.320000,0,0,0.015873,0.079365
1.174603,2.936508,background,0.000000,63.669998,0,0,0.031746,0.079365
1.761905,2.936508,background,0.000000,64.120003,0,0,0.047619,0.079365
2.349206,2.936508,background,0.000000,64.639999,0,0,0.063492,0.079365
2.936508,2.936508,background,0.000000,65.199997,0,0,0.079365,0.079365
3.523809,2.936508,background,0.000000,65.779999,0,0,0.095238,0.079365
4.111111,2.936508,background,0.000000,66.389999,0,0,0.111111,0.079365
4.698413,2.936508,background,0.000000,67.019997,0,0,0.126984,0.079365
5.285714,2.936508,background,0.000000,67.660004,0,0,0.142857,0.079365
5.873016,2.936508,background,0.000000,68.320000,0,0,0.158730,0.079365
6.460318,2.936508,background,0.000000,69.010002,0,0,0.174603,0.079365
7.047619,2.936508,background,0.000000,69.750000,0,0,0.190476,0.079365
7.634921,2.936508,background,0.000000,70.559998,0,0,0.206349,0.079365
8.222222,2.936508,background,0.000000,71.459999,0,0,0.222222,0.079365
8.809524,2.936508,background,0.000000,72.260002,0,0,0.238095,0.079365
9.396826,2.936508,background,0.000000,73.080002,0,0,0.253968,0.079365
9.984127,2.936508,background,0.000000,73.669998,0,0,0.269841,0.079365
10.571428,2.936508,background,0.000000,74.180000,0,0,0.285714,0.079365
11.158731,2.936508,background,0.000000,74.639999,0,1,0.301587,0.079365
11.746032,2.936508,background,0.000000,75.050003,0,1,0.317460,0.079365
12.333333,2.936508,background,0.000000,75.419998,0,1,0.333333,0.079365
12.920635,2.936508,background,0.000000,75.760002,0,1,0.349206,0.079365
13.507936,2.936508,background,0.000000,76.050003,0,1,0.365079,0.079365
14.095238,2.936508,background,0.000000,76.320000,0,1,0.380952,0.079365
14.682540,2.936508,background,0.000000,76.540001,0,1,0.396825,0.079365
15.269841,2.936508,background,0.000000,76.730003,0,1,0.412698,0.079365
15.857142,2.936508,background,0.000000,76.879997,0,1,0.428571,0.079365
16.444445,2.936508,background,0.000000,76.989998,0,1,0.444444,0.079365
17.031746,2.936508,background,0.000000,77.070000,0,1,0.460317,0.079365
17.619047,2.936508,background,0.000000,77.110001,0,1,0.476190,0.079365
18.206348,2.936508,background,0.000000,77.120003,0,1,0.492063,0.079365
18.793652,2.936508,background,0.000000,77.080002,0,1,0.507937,0.079365
19.380953,2.936508,DRAM_2,20.000000,77.010002,1,0,0.523810,0.079365
19.968254,2.936508,DRAM_2,20.000000,76.900002,1,0,0.539683,0.079365
20.555555,2.936508,DRAM_2,20.000000,76.760002,1,0,0.555556,0.079365
21.142857,2.936508,DRAM_2,20.000000,76.570000,1,0,0.571429,0.079365
21.730158,2.936508,DRAM_2,20.000000,76.349998,1,0,0.587302,0.079365
22.317461,2.936508,DRAM_2,20.000000,76.089996,1,0,0.603175,0.079365
22.904762,2.936508,DRAM_2,20.000000,75.800003,1,0,0.619048,0.079365
23.492064,2.936508,DRAM_2,20.000000,75.470001,1,0,0.634921,0.079365
24.079365,2.936508,DRAM_2,20.000000,75.099998,1,0,0.650794,0.079365
24.666666,2.936508,DRAM_2,20.000000,74.690002,1,0,0.666667,0.079365
25.253969,2.936508,DRAM_2,20.000000,74.230003,1,0,0.682540,0.079365
25.841270,2.936508,DRAM_2,20.000000,73.730003,1,0,0.698413,0.079365
26.428572,2.936508,DRAM_2,20.000000,73.160004,1,0,0.714286,0.079365
27.015873,2.936508,DRAM_2,20.000000,72.440002,1,0,0.730159,0.079365
27.603174,2.936508,DRAM_2,20.000000,71.650002,1,0,0.746032,0.079365
28.190475,2.936508,background,0.000000,70.699997,0,1,0.761905,0.079365
28.777779,2.936508,background,0.000000,69.849998,0,0,0.777778,0.079365
29.365080,2.936508,background,0.000000,69.089996,0,0,0.793651,0.079365
29.952381,2.936508,background,0.000000,68.379997,0,0,0.809524,0.079365
30.539682,2.936508,background,0.000000,67.709999,0,0,0.825397,0.079365
31.126984,2.936508,background,0.000000,67.070000,0,0,0.841270,0.079365
31.714285,2.936508,background,0.000000,66.449997,0,0,0.857143,0.079365
